customer_id,full_name,nationality,region,customer_segment,risk_level,kyc_level,status,created_at
CUST001329,Amina Martinez,Kenyan,Mukono,retail,low,Tier2,active,2025-09-30
CUST001330,Namyalo Nakato,Ugandan,Jinja,retail,low,Tier2,restricted,2025-07-25
CUST001331,Simon Adong,Ugandan,Kiboga,retail,low,Tier2,active,2024-12-22
CUST001332,Irene Magezi,Ugandan,Mbarara,retail,low,Tier3,active,2023-03-10
CUST001333,Martin Magezi,Ugandan,Mukono,retail,high,Tier3,restricted,2023-08-09
CUST001334,Rebecca Ssewava,Ugandan,Mbale,retail,low,Tier1,active,2025-08-02
CUST001335,Namata Byaruhanga,Ugandan,Mbale,retail,low,Tier2,restricted,2023-12-25
CUST001336,Walter Mirembe,Ugandan,Tororo,retail,high,Tier3,dormant,2024-08-22
CUST001337,Robert Natukunda,Ugandan,Kyegegwa,retail,low,Tier3,active,2026-02-06
CUST001338,Ruth Nakafeero,Ugandan,Kalungu,retail,high,Tier3,active,2024-02-27
CUST001339,Edith Nakaggwa,Ugandan,Mpigi,retail,low,Tier3,active,2025-01-16
CUST001340,Nabulime Kibirige,Ugandan,Mukono,retail,low,Tier2,dormant,2025-07-28
CUST001341,Edwin Muzira,Ugandan,Kampala,retail,medium,Tier1,active,2025-12-04
CUST001342,Violet Muwanga,Ugandan,Wakiso,retail,high,Tier3,active,2025-09-17
CUST001343,Naggayi Ainomugisha,Ugandan,Mbarara,retail,low,Tier1,restricted,2025-06-07
CUST001344,Susan Gitta,Ugandan,Mukono,retail,medium,Tier1,active,2023-10-29
CUST001345,Shamim Malinga,Ugandan,Kampala,retail,high,Tier1,dormant,2024-08-08
CUST001346,Grace Kibirige,Ugandan,Mbale,retail,medium,Tier2,dormant,2024-05-22
CUST001347,Mia Johnson,Kenyan,Jinja,retail,low,Tier3,dormant,2025-08-22
CUST001348,Norah Ssewanyana,Ugandan,Kiboga,retail,high,Tier2,active,2025-06-20
CUST001349,Nicholas Natukunda,Ugandan,Tororo,retail,low,Tier2,active,2024-11-10
CUST001350,Adong Walakira,Ugandan,Jinja,retail,medium,Tier3,active,2023-09-24
CUST001351,Jackline Bamwine,Ugandan,Mukono,retail,medium,Tier2,active,2023-06-01
CUST001352,Elizabeth Nabirye,Ugandan,Wakiso,retail,high,Tier2,active,2023-01-20
CUST001353,Mercy Wanyama,Ugandan,Wakiso,retail,medium,Tier3,dormant,2025-03-29
CUST001354,Sophia Katusiime,Ugandan,Kampala,retail,low,Tier2,active,2024-06-17
CUST001355,Peter Naddumba,Ugandan,Lira,retail,high,Tier2,active,2024-04-12
CUST001356,Esther Nakisige,Ugandan,Kumi,retail,low,Tier3,restricted,2024-07-28
CUST001357,Ronald Mirembe,Ugandan,Wakiso,retail,medium,Tier1,active,2023-11-15
CUST001358,Nambooze Bukenya,Ugandan,Wakiso,retail,low,Tier3,dormant,2025-04-09
CUST001359,Liam Thomas,Nigerian,Kampala,retail,high,Tier3,restricted,2026-03-20
CUST001360,Nancy Babirye,Ugandan,Mbale,retail,low,Tier3,restricted,2024-07-19
CUST001361,Sophia Byarugaba,Ugandan,Kyotera,retail,medium,Tier1,active,2024-09-06
CUST001362,Timothy Naddumba,Ugandan,Nebbi,retail,high,Tier3,restricted,2024-12-04
CUST001363,Rebecca Twinamatsiko,Ugandan,Kampala,retail,medium,Tier3,restricted,2026-01-09
CUST001364,Daniel Taylor,Kenyan,Wakiso,retail,medium,Tier3,active,2024-07-23
CUST001365,Naggayi Kigozi,Ugandan,Kampala,retail,medium,Tier2,active,2024-05-11
CUST001366,Asiimwe Otim,Ugandan,Kalangala,retail,medium,Tier3,dormant,2024-07-03
CUST001367,Henry Wilson,Congolese,Mukono,retail,low,Tier1,active,2023-07-23
CUST001368,Caleb Nsubuga,Ugandan,Kampala,retail,low,Tier1,restricted,2026-01-04
CUST001369,Namutebi Asiimwe,Ugandan,Wakiso,retail,medium,Tier2,dormant,2023-11-17
CUST001370,Faith Kiconco,Ugandan,Wakiso,retail,medium,Tier2,active,2025-09-23
CUST001371,Ivan Wandera,Ugandan,Kiboga,retail,medium,Tier2,active,2023-07-26
CUST001372,Noah Adong,Ugandan,Gulu,retail,high,Tier3,restricted,2024-08-09
CUST001373,Victor Nuwagaba,Ugandan,Wakiso,retail,low,Tier3,dormant,2025-07-17
CUST001374,Precious Asiimwe,Ugandan,Mbarara,retail,high,Tier2,active,2024-04-12
CUST001375,Gertrude Olara,Ugandan,Mbarara,retail,medium,Tier2,dormant,2024-01-08
CUST001376,Namagembe Atim,Ugandan,Gulu,retail,high,Tier1,active,2024-12-11
CUST001377,Timothy Gitta,Ugandan,Kakumiro,retail,high,Tier2,dormant,2023-11-18
CUST001378,Naava Kisembo,Ugandan,Kyotera,retail,high,Tier2,dormant,2024-01-03
CUST001379,Lucy Nabaggala,Ugandan,Wakiso,retail,medium,Tier2,dormant,2023-03-18
CUST001380,Tabitha Nabirye,Ugandan,Kampala,retail,high,Tier1,dormant,2025-03-19
CUST001381,Amina Jackson,Kenyan,Kasese,retail,medium,Tier2,active,2024-05-13
CUST001382,Rose Magezi,Ugandan,Mukono,retail,medium,Tier3,dormant,2023-03-26
CUST001383,Nabirye Sabiiti,Ugandan,Kampala,retail,high,Tier3,restricted,2024-07-24
CUST001384,Richard Ssentongo,Ugandan,Kakumiro,retail,medium,Tier1,restricted,2024-11-08
CUST001385,Mary Kalibbala,Ugandan,Masaka,retail,low,Tier1,active,2024-10-21
CUST001386,Nandutu Muzira,Ugandan,Kampala,retail,high,Tier3,active,2025-08-22
CUST001387,Doreen Otim,Ugandan,Kampala,retail,medium,Tier2,active,2024-05-17
CUST001388,Emma Williams,Kenyan,Tororo,retail,low,Tier3,active,2025-02-22
CUST001389,Chris Kalibbala,Ugandan,Mukono,retail,medium,Tier2,active,2025-11-06
CUST001390,Chris Ocaya,Ugandan,Mukono,retail,medium,Tier3,restricted,2024-01-24
CUST001391,Joseph Ssenoga,Ugandan,Mukono,retail,medium,Tier1,dormant,2026-01-25
CUST001392,Amina Nakandi,Ugandan,Gulu,retail,low,Tier1,restricted,2024-03-30
CUST001393,Lucas Lewis,Ethiopian,Masaka,retail,low,Tier2,active,2024-04-10
CUST001394,Violet Ainomugisha,Ugandan,Kibale,retail,medium,Tier3,restricted,2023-05-01
CUST001395,Rebecca Ibanda,Ugandan,Jinja,retail,medium,Tier3,active,2025-01-26
CUST001396,Oliver Nakiganda,Ugandan,Mbarara,retail,high,Tier2,active,2024-07-02
CUST001397,Zaituni Nakacwa,Ugandan,Kampala,retail,medium,Tier1,active,2023-07-26
CUST001398,Faith Bukenya,Ugandan,Kakumiro,retail,medium,Tier1,active,2023-11-09
CUST001399,Namata Walakira,Ugandan,Gomba,retail,low,Tier1,active,2024-10-30
CUST001400,Peace Kakooza,Ugandan,Bundibugyo,retail,medium,Tier1,active,2025-09-19
CUST001401,Gift Kijjambu,Ugandan,Wakiso,retail,low,Tier3,active,2025-10-09
CUST001402,Doreen Akello,Ugandan,Mukono,retail,high,Tier1,dormant,2025-02-12
CUST001403,Michael Wilson,Rwandan,Bundibugyo,retail,low,Tier2,restricted,2024-08-10
CUST001404,Namara Nabirye,Ugandan,Mukono,retail,medium,Tier1,active,2023-07-04
CUST001405,Lawrence Mayanja,Ugandan,Mbarara,retail,high,Tier2,dormant,2024-06-15
CUST001406,Olivia Jones,Burundian,Soroti,retail,medium,Tier1,active,2025-03-21
CUST001407,Violet Sserugo,Ugandan,Mbale,retail,low,Tier3,active,2026-03-17
CUST001408,Diana Nakitto,Ugandan,Arua,retail,low,Tier3,active,2023-10-19
CUST001409,Joan Akiiki,Ugandan,Masaka,retail,high,Tier2,active,2024-07-31
CUST001410,Timothy Nanyonjo,Ugandan,Kiboga,retail,high,Tier2,restricted,2026-02-08
CUST001411,Joy Mulyagonja,Ugandan,Masaka,retail,high,Tier2,active,2023-12-08
CUST001412,George Muhangi,Ugandan,Kampala,retail,low,Tier2,active,2024-03-01
CUST001413,Harper Anderson,Kenyan,Kumi,retail,high,Tier1,active,2023-02-13
CUST001414,Jacob Adong,Ugandan,Hoima,retail,medium,Tier3,active,2023-10-03
CUST001415,Janet Asiimwe,Ugandan,Wakiso,retail,medium,Tier3,active,2024-03-17
CUST001416,Michael Lewis,Rwandan,Kyenjojo,retail,low,Tier3,active,2025-06-18
CUST001417,Timothy Ssenfuma,Ugandan,Kampala,retail,low,Tier1,active,2023-09-03
CUST001418,Catherine Nakibuuka,Ugandan,Kampala,retail,low,Tier1,active,2024-10-18
CUST001419,Akiiki Mulindwa,Ugandan,Masaka,retail,medium,Tier1,dormant,2024-06-23
CUST001420,Nakanwagi Wandera,Ugandan,Kalungu,retail,low,Tier1,active,2023-09-20
CUST001421,Olivia Nakafeero,Ugandan,Jinja,retail,low,Tier2,restricted,2023-09-01
CUST001422,Precious Nambooze,Ugandan,Kampala,retail,medium,Tier3,active,2024-12-11
CUST001423,Mary Olara,Ugandan,Mbarara,retail,low,Tier1,restricted,2025-11-08
CUST001424,Annet Kalibbala,Ugandan,Mbarara,retail,medium,Tier2,dormant,2026-01-09
CUST001425,Lucas Johnson,Tanzanian,Kampala,retail,medium,Tier3,active,2024-01-22
CUST001426,Anena Achola,Ugandan,Hoima,retail,medium,Tier1,active,2025-06-10
CUST001427,Akena Lwanga,Ugandan,Sembabule,retail,low,Tier3,active,2025-11-10
CUST001428,Harper Johnson,Kenyan,Kampala,retail,high,Tier3,restricted,2023-09-26
CUST001429,Chris Obua,Ugandan,Hoima,retail,high,Tier1,restricted,2025-02-19
CUST001430,Winnie Sserugo,Ugandan,Kyotera,retail,low,Tier1,restricted,2024-05-09
CUST001431,Nabirye Kato,Ugandan,Soroti,retail,medium,Tier3,dormant,2026-01-25
CUST001432,Abel Tumuhimbise,Ugandan,Mbale,retail,low,Tier3,restricted,2025-07-26
CUST001433,Mugisha Jjumba,Ugandan,Jinja,retail,low,Tier3,active,2024-01-04
CUST001434,Doreen Kabuye,Ugandan,Fort Portal,retail,low,Tier3,active,2024-12-09
CUST001435,Henry Jones,Nigerian,Masaka,retail,high,Tier1,active,2025-08-20
CUST001436,Joy Nakimera,Ugandan,Mukono,retail,low,Tier1,dormant,2026-03-19
CUST001437,Rachel Harris,Sudanese,Kiboga,retail,medium,Tier2,dormant,2025-01-26
CUST001438,Asiimwe Kamanzi,Ugandan,Kampala,retail,medium,Tier1,active,2025-09-17
CUST001439,Nakintu Kaddu,Ugandan,Kasese,retail,high,Tier1,active,2023-08-07
CUST001440,Isaac Kato,Ugandan,Kampala,retail,medium,Tier1,active,2023-09-14
CUST001441,Harriet Oloya,Ugandan,Pallisa,retail,low,Tier1,active,2023-06-15
CUST001442,Trevor Nuwagaba,Ugandan,Kampala,retail,high,Tier1,restricted,2025-02-10
CUST001443,George Nabukenya,Ugandan,Hoima,retail,low,Tier3,active,2025-04-05
CUST001444,Rebecca Chemutai,Ugandan,Kamuli,retail,medium,Tier2,active,2025-10-04
CUST001445,Lucy Gitta,Ugandan,Kyotera,retail,medium,Tier2,active,2023-05-30
CUST001446,Emma Adams,Congolese,Mbale,retail,high,Tier2,restricted,2025-02-06
CUST001447,Florence Bamwine,Ugandan,Sembabule,retail,high,Tier2,restricted,2025-04-09
CUST001448,Nakkazi Nalubega,Ugandan,Tororo,retail,medium,Tier2,restricted,2023-08-17
CUST001449,Gift Kayemba,Ugandan,Wakiso,retail,low,Tier2,restricted,2024-02-04
CUST001450,Robert Nakimera,Ugandan,Mukono,retail,medium,Tier3,dormant,2023-02-15
CUST001451,Proscovia Namaganda,Ugandan,Sembabule,retail,high,Tier1,active,2025-02-01
CUST001452,Vanessa Kansiime,Ugandan,Kampala,retail,medium,Tier2,dormant,2025-01-30
CUST001453,Yusuf Wilson,South Sudanese,Kampala,retail,high,Tier1,dormant,2025-07-20
CUST001454,Amina Williams,Kenyan,Mukono,retail,high,Tier2,active,2024-07-09
CUST001455,Lucy Isabirye,Ugandan,Wakiso,retail,medium,Tier2,active,2023-12-28
CUST001456,Ruth Kasule,Ugandan,Pallisa,retail,low,Tier3,dormant,2024-01-06
CUST001457,Henry Harris,Nigerian,Jinja,retail,medium,Tier1,dormant,2025-07-28
CUST001458,Ian Opio,Ugandan,Kotido,retail,medium,Tier1,active,2026-03-18
CUST001459,Naava Nambooze,Ugandan,Masaka,retail,low,Tier1,active,2024-09-15
CUST001460,Mary Nakisige,Ugandan,Mukono,retail,medium,Tier2,active,2023-11-29
CUST001461,Racheal Nafuna,Ugandan,Mbarara,retail,high,Tier2,active,2023-01-03
CUST001462,Yasin Tindyebwa,Ugandan,Lyantonde,retail,medium,Tier3,dormant,2024-02-01
CUST001463,Ritah Nabaggala,Ugandan,Kalangala,retail,low,Tier2,active,2023-07-12
CUST001464,Nicholas Ainomugisha,Ugandan,Mbale,retail,medium,Tier1,active,2023-09-08
CUST001465,Sheila Ibanda,Ugandan,Iganga,retail,low,Tier2,active,2024-04-28
CUST001466,Precious Kiggundu,Ugandan,Gulu,retail,low,Tier2,active,2023-04-18
CUST001467,Dorothy Nakimera,Ugandan,Mbarara,retail,low,Tier3,restricted,2025-08-08
CUST001468,Doreen Nsubuga,Ugandan,Wakiso,retail,low,Tier2,active,2024-07-28
CUST001469,Deborah Nabukenya,Ugandan,Tororo,retail,medium,Tier3,dormant,2024-05-25
CUST001470,Solomon Nakabuye,Ugandan,Gomba,retail,high,Tier2,active,2025-02-24
CUST001471,Namagembe Nakku,Ugandan,Masaka,retail,high,Tier3,dormant,2024-09-22
CUST001472,Violet Pereza,Ugandan,Wakiso,retail,low,Tier1,restricted,2025-10-05
CUST001473,Mary Mugerwa,Ugandan,Kabarole,retail,high,Tier1,restricted,2025-10-19
CUST001474,Sheila Nabweteme,Ugandan,Kalungu,retail,low,Tier1,active,2023-10-28
CUST001475,Abraham Natukunda,Ugandan,Kampala,retail,medium,Tier3,dormant,2024-10-14
CUST001476,Namirembe Nanyonjo,Ugandan,Kampala,retail,low,Tier1,active,2024-02-27
CUST001477,Mohammed Wright,Sudanese,Jinja,retail,high,Tier2,active,2024-10-23
CUST001478,Daisy Nabaggala,Ugandan,Kibale,retail,medium,Tier1,active,2024-03-03
CUST001479,Namazzi Muwanga,Ugandan,Lyantonde,retail,low,Tier3,active,2024-12-13
CUST001480,Paul Nakiganda,Ugandan,Fort Portal,retail,low,Tier2,active,2025-11-09
CUST001481,Patience Asiimwe,Ugandan,Sembabule,retail,low,Tier3,active,2025-05-10
CUST001482,Faith Namirembe,Ugandan,Kasese,retail,medium,Tier1,active,2025-10-14
CUST001483,Nandutu Nakabuye,Ugandan,Mukono,retail,high,Tier1,active,2023-12-26
CUST001484,Timothy Amony,Ugandan,Mbale,retail,high,Tier1,restricted,2024-09-22
CUST001485,Akiiki Kazibwe,Ugandan,Wakiso,retail,high,Tier1,active,2023-04-02
CUST001486,Mia Miller,Kenyan,Kampala,retail,low,Tier3,active,2025-06-17
CUST001487,Proscovia Kisitu,Ugandan,Kampala,retail,low,Tier2,active,2023-11-12
CUST001488,Harriet Kalema,Ugandan,Kampala,retail,low,Tier3,active,2025-03-28
CUST001489,Saul Kamara,Ugandan,Mubende,retail,medium,Tier2,active,2024-08-02
CUST001490,Akiiki Gitta,Ugandan,Mukono,retail,high,Tier2,active,2025-02-25
CUST001491,Chris Nabirye,Ugandan,Mukono,retail,medium,Tier2,active,2023-05-31
CUST001492,Racheal Bataringaya,Ugandan,Kampala,retail,high,Tier1,active,2025-07-17
CUST001493,Nakanwagi Kikomeko,Ugandan,Kamuli,retail,high,Tier3,dormant,2025-11-07
CUST001494,Stephen Mukwaya,Ugandan,Masaka,retail,low,Tier3,active,2026-02-17
CUST001495,Triza Mugabi,Ugandan,Kiboga,retail,high,Tier1,active,2023-10-23
CUST001496,Nakkazi Kalibbala,Ugandan,Hoima,retail,low,Tier2,restricted,2025-09-12
CUST001497,Timothy Kabagenyi,Ugandan,Fort Portal,retail,medium,Tier1,restricted,2023-12-02
CUST001498,Atim Nafuna,Ugandan,Rakai,retail,high,Tier2,active,2024-04-23
CUST001499,Moses Akiiki,Ugandan,Kampala,retail,high,Tier1,dormant,2023-06-01
CUST001500,Racheal Ssewanyana,Ugandan,Lira,retail,medium,Tier2,active,2026-01-02
CUST001501,Patrick Mitala,Ugandan,Wakiso,retail,high,Tier1,dormant,2023-12-26
CUST001502,Namirembe Muzira,Ugandan,Kakumiro,retail,low,Tier1,active,2024-11-04
CUST001503,James Kiyingi,Ugandan,Kiboga,retail,low,Tier1,active,2023-12-12
CUST001504,Winnie Kazibwe,Ugandan,Wakiso,retail,low,Tier2,restricted,2023-05-03
CUST001505,Nakkazi Ikojo,Ugandan,Jinja,retail,high,Tier2,restricted,2025-04-02
CUST001506,Hellen Nakimera,Ugandan,Lira,retail,low,Tier2,active,2026-01-25
CUST001507,Yasin Nakacwa,Ugandan,Kyotera,retail,low,Tier2,active,2025-03-16
CUST001508,Nakintu Nassaka,Ugandan,Jinja,retail,medium,Tier3,dormant,2025-08-30
CUST001509,Norah Wabwire,Ugandan,Rakai,retail,low,Tier2,dormant,2023-03-21
CUST001510,Mildred Yiga,Ugandan,Mubende,retail,high,Tier1,restricted,2025-07-05
CUST001511,Adong Wanyama,Ugandan,Kampala,retail,medium,Tier2,dormant,2023-06-27
CUST001512,Nabulime Nabirye,Ugandan,Mubende,retail,high,Tier2,active,2023-08-01
CUST001513,Lawrence Adong,Ugandan,Mbarara,retail,medium,Tier1,restricted,2024-09-25
CUST001514,Judy Adong,Ugandan,Kamuli,retail,medium,Tier3,active,2024-12-26
CUST001515,Esther Kato,Ugandan,Masaka,retail,medium,Tier3,dormant,2024-03-18
CUST001516,Joshua Namaganda,Ugandan,Jinja,retail,high,Tier1,active,2023-04-04
CUST001517,Lloyd Nakalema,Ugandan,Hoima,retail,low,Tier2,restricted,2024-09-26
CUST001518,Precious Atim,Ugandan,Mbale,retail,medium,Tier3,restricted,2024-11-03
CUST001519,Doreen Nsereko,Ugandan,Kumi,retail,medium,Tier2,active,2024-12-07
CUST001520,Elijah Kiconco,Ugandan,Wakiso,retail,medium,Tier2,restricted,2024-10-13
CUST001521,Namagembe Nafuna,Ugandan,Wakiso,retail,low,Tier3,active,2024-07-11
CUST001522,Lydia Tabaaro,Ugandan,Kampala,retail,high,Tier1,active,2023-12-17
CUST001523,Elijah Amanya,Ugandan,Mbarara,retail,low,Tier2,active,2025-02-12
CUST001524,Maria Mugerwa,Ugandan,Mukono,retail,high,Tier3,active,2023-01-06
CUST001525,Noah Barasa,Ugandan,Mbarara,retail,low,Tier3,active,2026-03-02
CUST001526,Eunice Nabukenya,Ugandan,Bundibugyo,retail,medium,Tier2,restricted,2023-09-11
CUST001527,Naggayi Mulyagonja,Ugandan,Wakiso,retail,high,Tier3,restricted,2023-11-27
CUST001528,Vincent Nakabuye,Ugandan,Mityana,retail,medium,Tier2,active,2024-06-03
CUST001529,Zaina Kiyingi,Ugandan,Soroti,retail,low,Tier2,active,2023-06-26
CUST001530,Mark Kagimu,Ugandan,Fort Portal,retail,low,Tier1,dormant,2025-04-14
CUST001531,Atim Nakayiza,Ugandan,Kyenjojo,retail,medium,Tier3,restricted,2023-12-15
CUST001532,Isaac Balikuddembe,Ugandan,Arua,retail,low,Tier1,active,2025-10-29
CUST001533,Susan Chemutai,Ugandan,Iganga,retail,medium,Tier1,dormant,2023-01-22
CUST001534,Natukunda Nafuna,Ugandan,Mukono,retail,medium,Tier1,active,2023-10-18
CUST001535,Caleb Nakimera,Ugandan,Kalangala,retail,high,Tier1,dormant,2024-06-17
CUST001536,Abel Nabirye,Ugandan,Jinja,retail,high,Tier3,dormant,2023-06-10
CUST001537,Prisca Wabwire,Ugandan,Mukono,retail,low,Tier1,active,2024-01-19
CUST001538,Ali Brown,Congolese,Mbarara,retail,low,Tier1,active,2024-07-08
CUST001539,Noah Nandutu,Ugandan,Gulu,retail,medium,Tier1,dormant,2023-06-11
CUST001540,Nabulime Nafuna,Ugandan,Fort Portal,retail,high,Tier3,active,2025-05-22
CUST001541,Atim Matovu,Ugandan,Hoima,retail,high,Tier3,active,2023-12-07
CUST001542,Mildred Zziwa,Ugandan,Kalangala,retail,high,Tier3,restricted,2023-08-28
CUST001543,Simon Amony,Ugandan,Lwengo,retail,high,Tier2,active,2024-04-28
CUST001544,Daniel Zziwa,Ugandan,Mubende,retail,high,Tier3,active,2025-12-30
CUST001545,Namyalo Kahinda,Ugandan,Mbarara,retail,medium,Tier2,active,2023-03-27
CUST001546,Ritah Bukenya,Ugandan,Mbarara,retail,low,Tier2,restricted,2025-02-19
CUST001547,George Mulindwa,Ugandan,Jinja,retail,medium,Tier1,active,2023-04-24
CUST001548,Susan Ntambi,Ugandan,Masaka,retail,low,Tier2,dormant,2024-04-02
CUST001549,Eunice Kato,Ugandan,Sembabule,retail,high,Tier2,active,2024-08-23
CUST001550,Zaina Kahinda,Ugandan,Kalungu,retail,high,Tier1,active,2024-05-22
CUST001551,Amina Tumusiime,Ugandan,Kampala,retail,medium,Tier3,active,2025-07-10
CUST001552,Diana Kayemba,Ugandan,Kumi,retail,high,Tier2,active,2024-04-20
CUST001553,Sophia Namaganda,Ugandan,Jinja,retail,high,Tier1,active,2025-07-19
CUST001554,Harriet Mayanja,Ugandan,Mityana,retail,low,Tier1,dormant,2025-03-10
CUST001555,Oliver Taylor,South Sudanese,Mbarara,retail,high,Tier3,dormant,2025-08-30
CUST001556,Proscovia Nakku,Ugandan,Tororo,retail,medium,Tier1,dormant,2024-03-04
CUST001557,Timothy Mukwaya,Ugandan,Wakiso,retail,high,Tier2,active,2025-03-31
CUST001558,Judith Muwanga,Ugandan,Wakiso,retail,high,Tier2,active,2024-08-01
CUST001559,Denis Naddumba,Ugandan,Kampala,retail,medium,Tier1,active,2025-07-09
CUST001560,Solomon Bbaale,Ugandan,Sembabule,retail,medium,Tier2,dormant,2025-05-10
CUST001561,Norah Nanyonjo,Ugandan,Masaka,retail,high,Tier2,active,2025-11-05
CUST001562,Anena Nakato,Ugandan,Masaka,retail,high,Tier1,dormant,2024-03-26
CUST001563,Abraham Jjumba,Ugandan,Wakiso,retail,low,Tier2,dormant,2023-07-29
CUST001564,Hellen Tumuhimbise,Ugandan,Mukono,retail,high,Tier3,active,2024-05-30
CUST001565,Solomon Lwanga,Ugandan,Mukono,retail,high,Tier2,active,2025-01-10
CUST001566,Oliver Green,Sudanese,Kamuli,retail,low,Tier3,restricted,2024-09-28
CUST001567,William Scott,South Sudanese,Moroto,retail,medium,Tier3,restricted,2023-05-19
CUST001568,Peace Nakimera,Ugandan,Masaka,retail,high,Tier2,dormant,2023-01-01
CUST001569,Richard Nakyanzi,Ugandan,Kabarole,retail,low,Tier1,dormant,2024-07-15
CUST001570,Akiiki Kamanzi,Ugandan,Kyegegwa,retail,medium,Tier3,restricted,2023-08-11
CUST001571,Hellen Nabweteme,Ugandan,Mbarara,retail,medium,Tier1,active,2023-06-18
CUST001572,Gloria Byaruhanga,Ugandan,Iganga,retail,high,Tier3,active,2023-12-15
CUST001573,Lloyd Ikojo,Ugandan,Jinja,retail,medium,Tier3,restricted,2023-07-10
CUST001574,Jacob Nabirye,Ugandan,Arua,retail,high,Tier2,active,2023-10-21
CUST001575,Rose Nakacwa,Ugandan,Kibale,retail,high,Tier2,dormant,2024-06-09
CUST001576,Olivia Tindyebwa,Ugandan,Moroto,retail,medium,Tier1,active,2025-10-14
CUST001577,Vanessa Ainomugisha,Ugandan,Kabarole,retail,high,Tier1,active,2023-07-08
CUST001578,Caroline Nakalema,Ugandan,Jinja,retail,medium,Tier2,dormant,2022-12-21
CUST001579,Nakato Jjumba,Ugandan,Kampala,retail,high,Tier1,restricted,2024-05-03
CUST001580,Zaina Jjumba,Ugandan,Wakiso,retail,low,Tier1,restricted,2023-10-02
CUST001581,Emmanuel Ssewanyana,Ugandan,Arua,retail,medium,Tier3,dormant,2024-11-19
CUST001582,Nakato Muwanga,Ugandan,Kyenjojo,retail,low,Tier1,active,2026-03-21
CUST001583,Ronald Tabaaro,Ugandan,Tororo,retail,low,Tier2,active,2024-08-28
CUST001584,Lucy Sserugo,Ugandan,Wakiso,retail,high,Tier1,active,2025-07-19
CUST001585,Noah Kiconco,Ugandan,Wakiso,retail,medium,Tier1,active,2024-03-20
CUST001586,Anena Kazibwe,Ugandan,Wakiso,retail,high,Tier2,active,2025-01-28
CUST001587,Valerie Bagiire,Ugandan,Jinja,retail,high,Tier2,restricted,2024-10-26
CUST001588,Nambi Kamara,Ugandan,Kampala,retail,high,Tier3,dormant,2024-03-27
CUST001589,Hellen Atim,Ugandan,Kampala,retail,high,Tier1,dormant,2025-08-16
CUST001590,Nicholas Twinamatsiko,Ugandan,Wakiso,retail,medium,Tier2,dormant,2023-02-19
CUST001591,Zahra Harris,Rwandan,Wakiso,retail,low,Tier2,active,2024-10-09
CUST001592,Racheal Kamara,Ugandan,Gulu,retail,high,Tier2,dormant,2023-06-16
CUST001593,Naava Naddumba,Ugandan,Kyenjojo,retail,high,Tier1,active,2023-12-12
CUST001594,Nabasirye Waiswa,Ugandan,Soroti,retail,high,Tier1,active,2023-12-01
CUST001595,Isaac Ouma,Ugandan,Iganga,retail,low,Tier2,active,2025-03-13
CUST001596,Ritah Tumusiime,Ugandan,Wakiso,retail,low,Tier3,dormant,2026-01-14
CUST001597,Shamim Okello,Ugandan,Kampala,retail,low,Tier2,active,2024-05-21
CUST001598,Nabasirye Kamanzi,Ugandan,Kalangala,retail,high,Tier1,dormant,2023-01-22
CUST001599,Joan Namagombe,Ugandan,Kampala,retail,medium,Tier1,active,2025-03-21
CUST001600,Diana Nakacwa,Ugandan,Wakiso,retail,low,Tier3,active,2024-02-23
CUST001601,John Sabiiti,Ugandan,Kibale,retail,medium,Tier1,active,2024-04-05
CUST001602,Precious Nassaka,Ugandan,Kampala,retail,high,Tier1,active,2023-03-19
CUST001603,Sarah Balikuddembe,Ugandan,Tororo,retail,medium,Tier3,restricted,2024-07-16
CUST001604,Gift Kibirige,Ugandan,Kamuli,retail,medium,Tier2,active,2023-06-05
