card_id,account_id,customer_id,card_type,network,masked_pan,issued_at,expiry_month,expiry_year,card_status
CARD002218,ACC003262,CUST003262,virtual,Mastercard,4000-00XX-XX1394,2024-12-16,12,2031,blocked
CARD002219,ACC003263,CUST003263,debit,Mastercard,4000-00XX-XX4737,2025-03-17,08,2030,blocked
CARD002220,ACC003265,CUST003265,virtual,Mastercard,4000-00XX-XX5358,2025-05-15,04,2031,active
CARD002221,ACC003266,CUST003266,virtual,Verve,4000-00XX-XX6278,2023-12-22,10,2030,blocked
CARD002222,ACC003267,CUST003267,virtual,Verve,4000-00XX-XX1594,2025-03-12,11,2031,active
CARD002223,ACC003268,CUST003268,debit,Verve,4000-00XX-XX4654,2023-01-18,09,2031,blocked
CARD002224,ACC003270,CUST003270,virtual,Mastercard,4000-00XX-XX2056,2025-11-30,12,2029,blocked
CARD002225,ACC003271,CUST003271,virtual,Verve,4000-00XX-XX7259,2024-08-20,01,2028,blocked
CARD002226,ACC003272,CUST003272,virtual,Verve,4000-00XX-XX9587,2024-10-06,02,2029,active
CARD002227,ACC003273,CUST003273,debit,Visa,4000-00XX-XX6820,2023-12-31,05,2030,blocked
CARD002228,ACC003275,CUST003275,virtual,Mastercard,4000-00XX-XX5014,2023-02-02,03,2031,blocked
CARD002229,ACC003276,CUST003276,debit,Visa,4000-00XX-XX6183,2025-05-21,06,2030,active
CARD002230,ACC003277,CUST003277,virtual,Verve,4000-00XX-XX3716,2023-11-09,12,2028,blocked
CARD002231,ACC003278,CUST003278,debit,Mastercard,4000-00XX-XX2751,2025-12-14,04,2029,blocked
CARD002232,ACC003279,CUST003279,debit,Mastercard,4000-00XX-XX8357,2026-01-26,07,2031,active
CARD002233,ACC003282,CUST003282,debit,Mastercard,4000-00XX-XX1196,2025-12-04,03,2029,blocked
CARD002234,ACC003283,CUST003283,virtual,Verve,4000-00XX-XX2425,2023-02-07,03,2029,active
CARD002235,ACC003284,CUST003284,virtual,Verve,4000-00XX-XX2353,2023-08-21,02,2029,active
CARD002236,ACC003290,CUST003290,virtual,Verve,4000-00XX-XX9787,2025-07-28,03,2028,active
CARD002237,ACC003291,CUST003291,virtual,Verve,4000-00XX-XX5884,2023-08-01,12,2029,blocked
CARD002238,ACC003292,CUST003292,debit,Mastercard,4000-00XX-XX9685,2026-02-07,07,2031,blocked
CARD002239,ACC003294,CUST003294,debit,Visa,4000-00XX-XX3606,2024-01-21,10,2031,active
CARD002240,ACC003295,CUST003295,debit,Verve,4000-00XX-XX3963,2024-03-11,12,2031,active
CARD002241,ACC003296,CUST003296,debit,Verve,4000-00XX-XX9898,2025-08-24,10,2031,blocked
CARD002242,ACC003297,CUST003297,debit,Visa,4000-00XX-XX9018,2025-11-20,02,2029,blocked
CARD002243,ACC003298,CUST003298,debit,Mastercard,4000-00XX-XX2868,2023-01-16,04,2031,active
CARD002244,ACC003300,CUST003300,debit,Mastercard,4000-00XX-XX7326,2024-10-04,10,2028,blocked
CARD002245,ACC003301,CUST003301,debit,Mastercard,4000-00XX-XX7960,2023-04-23,10,2030,active
CARD002246,ACC003302,CUST003302,virtual,Verve,4000-00XX-XX9184,2025-04-02,10,2031,active
CARD002247,ACC003304,CUST003304,virtual,Verve,4000-00XX-XX8894,2025-10-24,05,2030,blocked
CARD002248,ACC003308,CUST003308,debit,Visa,4000-00XX-XX6676,2025-07-07,06,2031,active
CARD002249,ACC003309,CUST003309,debit,Mastercard,4000-00XX-XX7496,2026-03-12,07,2029,active
CARD002250,ACC003311,CUST003311,debit,Visa,4000-00XX-XX4848,2023-09-30,11,2028,active
CARD002251,ACC003312,CUST003312,virtual,Mastercard,4000-00XX-XX7565,2024-06-03,12,2029,blocked
CARD002252,ACC003314,CUST003314,virtual,Mastercard,4000-00XX-XX4529,2023-09-17,12,2031,active
CARD002253,ACC003315,CUST003315,debit,Verve,4000-00XX-XX2505,2025-12-31,07,2031,active
CARD002254,ACC003316,CUST003316,virtual,Verve,4000-00XX-XX9659,2024-07-30,07,2028,active
CARD002255,ACC003317,CUST003317,debit,Verve,4000-00XX-XX6137,2026-02-13,05,2030,active
CARD002256,ACC003318,CUST003318,virtual,Visa,4000-00XX-XX1025,2023-01-23,04,2029,active
CARD002257,ACC003319,CUST003319,virtual,Mastercard,4000-00XX-XX5774,2023-05-22,08,2028,active
CARD002258,ACC003320,CUST003320,virtual,Mastercard,4000-00XX-XX8272,2024-02-18,11,2028,blocked
CARD002259,ACC003321,CUST003321,debit,Mastercard,4000-00XX-XX8784,2025-11-27,06,2028,active
CARD002260,ACC003322,CUST003322,virtual,Verve,4000-00XX-XX0611,2025-12-21,02,2029,blocked
CARD002261,ACC003323,CUST003323,virtual,Visa,4000-00XX-XX7845,2024-07-22,10,2031,blocked
CARD002262,ACC003325,CUST003325,debit,Visa,4000-00XX-XX2256,2023-09-30,11,2028,active
CARD002263,ACC003328,CUST003328,virtual,Mastercard,4000-00XX-XX4837,2025-01-27,06,2028,blocked
CARD002264,ACC003329,CUST003329,debit,Mastercard,4000-00XX-XX4635,2024-10-16,01,2030,active
CARD002265,ACC003331,CUST003331,debit,Verve,4000-00XX-XX5516,2024-04-05,09,2029,active
CARD002266,ACC003332,CUST003332,debit,Visa,4000-00XX-XX5357,2023-09-06,01,2031,active
CARD002267,ACC003334,CUST003334,virtual,Verve,4000-00XX-XX9803,2025-04-02,04,2031,blocked
CARD002268,ACC003336,CUST003336,virtual,Verve,4000-00XX-XX7902,2024-02-16,08,2031,blocked
CARD002269,ACC003337,CUST003337,virtual,Mastercard,4000-00XX-XX5714,2025-11-04,09,2031,active
CARD002270,ACC003338,CUST003338,debit,Mastercard,4000-00XX-XX5640,2025-01-17,06,2031,blocked
CARD002271,ACC003339,CUST003339,virtual,Mastercard,4000-00XX-XX2911,2025-07-20,09,2030,active
CARD002272,ACC003340,CUST003340,virtual,Visa,4000-00XX-XX5071,2025-12-26,05,2029,active
CARD002273,ACC003341,CUST003341,debit,Visa,4000-00XX-XX0045,2024-01-30,10,2029,blocked
CARD002274,ACC003342,CUST003342,virtual,Visa,4000-00XX-XX3056,2025-10-22,07,2029,blocked
CARD002275,ACC003343,CUST003343,virtual,Verve,4000-00XX-XX9723,2023-01-21,05,2029,blocked
CARD002276,ACC003344,CUST003344,debit,Visa,4000-00XX-XX2166,2024-01-27,03,2029,active
CARD002277,ACC003345,CUST003345,virtual,Visa,4000-00XX-XX2174,2023-06-12,01,2030,blocked
CARD002278,ACC003349,CUST003349,debit,Visa,4000-00XX-XX2457,2025-05-14,12,2031,active
CARD002279,ACC003350,CUST003350,debit,Verve,4000-00XX-XX6039,2025-05-10,09,2031,active
CARD002280,ACC003353,CUST003353,debit,Mastercard,4000-00XX-XX6429,2026-02-22,10,2030,blocked
CARD002281,ACC003355,CUST003355,debit,Verve,4000-00XX-XX1259,2023-07-05,05,2028,active
CARD002282,ACC003356,CUST003356,debit,Verve,4000-00XX-XX5252,2023-05-23,10,2030,blocked
CARD002283,ACC003358,CUST003358,virtual,Visa,4000-00XX-XX4046,2025-04-02,08,2031,active
CARD002284,ACC003359,CUST003359,virtual,Visa,4000-00XX-XX8147,2025-12-28,05,2030,blocked
CARD002285,ACC003360,CUST003360,debit,Mastercard,4000-00XX-XX9556,2025-01-19,06,2028,blocked
CARD002286,ACC003363,CUST003363,virtual,Mastercard,4000-00XX-XX3325,2025-01-18,07,2028,active
CARD002287,ACC003365,CUST003365,debit,Visa,4000-00XX-XX9003,2023-12-26,02,2031,active
CARD002288,ACC003368,CUST003368,debit,Verve,4000-00XX-XX6833,2025-05-27,05,2029,active
CARD002289,ACC003369,CUST003369,virtual,Verve,4000-00XX-XX5003,2023-06-23,09,2028,blocked
CARD002290,ACC003370,CUST003370,debit,Visa,4000-00XX-XX6205,2023-02-11,07,2029,active
CARD002291,ACC003371,CUST003371,debit,Verve,4000-00XX-XX8829,2024-09-26,03,2031,blocked
CARD002292,ACC003373,CUST003373,virtual,Mastercard,4000-00XX-XX5501,2025-02-14,07,2030,blocked
CARD002293,ACC003374,CUST003374,virtual,Mastercard,4000-00XX-XX0757,2025-09-20,09,2031,blocked
CARD002294,ACC003375,CUST003375,virtual,Mastercard,4000-00XX-XX6160,2024-10-28,05,2029,blocked
CARD002295,ACC003379,CUST003379,virtual,Mastercard,4000-00XX-XX2039,2025-03-14,02,2028,blocked
CARD002296,ACC003381,CUST003381,virtual,Verve,4000-00XX-XX6484,2026-03-30,08,2030,active
CARD002297,ACC003382,CUST003382,virtual,Mastercard,4000-00XX-XX5478,2023-08-29,06,2028,active
CARD002298,ACC003383,CUST003383,virtual,Verve,4000-00XX-XX7307,2024-12-22,01,2029,blocked
CARD002299,ACC003384,CUST003384,debit,Mastercard,4000-00XX-XX6526,2025-02-17,01,2029,active
CARD002300,ACC003385,CUST003385,debit,Verve,4000-00XX-XX8763,2024-02-02,11,2030,active
CARD002301,ACC003386,CUST003386,virtual,Mastercard,4000-00XX-XX4922,2025-03-23,11,2028,blocked
CARD002302,ACC003388,CUST003388,virtual,Mastercard,4000-00XX-XX2712,2025-02-18,06,2030,active
CARD002303,ACC003390,CUST003390,virtual,Mastercard,4000-00XX-XX2166,2026-02-20,01,2029,blocked
CARD002304,ACC003391,CUST003391,debit,Visa,4000-00XX-XX8150,2026-01-09,06,2031,blocked
CARD002305,ACC003392,CUST003392,debit,Visa,4000-00XX-XX4751,2024-09-14,11,2028,active
CARD002306,ACC003393,CUST003393,virtual,Verve,4000-00XX-XX5780,2024-06-05,06,2031,active
CARD002307,ACC003394,CUST003394,debit,Verve,4000-00XX-XX7388,2024-07-25,09,2028,active
CARD002308,ACC003395,CUST003395,debit,Visa,4000-00XX-XX1333,2024-03-07,09,2031,active
CARD002309,ACC003396,CUST003396,debit,Visa,4000-00XX-XX6957,2024-10-16,08,2031,active
CARD002310,ACC003398,CUST003398,virtual,Visa,4000-00XX-XX2259,2023-06-28,07,2029,blocked
CARD002311,ACC003399,CUST003399,virtual,Verve,4000-00XX-XX0652,2023-04-16,10,2028,blocked
CARD002312,ACC003400,CUST003400,virtual,Visa,4000-00XX-XX9754,2025-08-10,04,2028,active
CARD002313,ACC003401,CUST003401,debit,Verve,4000-00XX-XX8775,2024-12-29,08,2029,active
CARD002314,ACC003402,CUST003402,debit,Visa,4000-00XX-XX2010,2024-03-05,04,2028,blocked
CARD002315,ACC003404,CUST003404,virtual,Visa,4000-00XX-XX2581,2025-10-12,06,2029,blocked
CARD002316,ACC003405,CUST003405,debit,Verve,4000-00XX-XX9200,2024-10-08,05,2031,active
CARD002317,ACC003407,CUST003407,debit,Verve,4000-00XX-XX2141,2023-01-22,06,2031,blocked
CARD002318,ACC003411,CUST003411,debit,Verve,4000-00XX-XX2736,2024-03-19,05,2031,blocked
CARD002319,ACC003413,CUST003413,virtual,Verve,4000-00XX-XX3961,2023-11-21,05,2031,active
CARD002320,ACC003414,CUST003414,debit,Visa,4000-00XX-XX7695,2023-12-04,11,2028,active
CARD002321,ACC003415,CUST003415,virtual,Visa,4000-00XX-XX5613,2025-01-19,06,2030,active
CARD002322,ACC003417,CUST003417,debit,Verve,4000-00XX-XX7295,2024-05-18,12,2029,active
CARD002323,ACC003419,CUST003419,virtual,Verve,4000-00XX-XX8427,2023-11-11,10,2030,active
CARD002324,ACC003423,CUST003423,debit,Verve,4000-00XX-XX9910,2023-07-20,11,2028,blocked
CARD002325,ACC003425,CUST003425,debit,Mastercard,4000-00XX-XX7817,2024-07-30,07,2029,active
CARD002326,ACC003428,CUST003428,debit,Visa,4000-00XX-XX1474,2023-11-14,07,2031,active
CARD002327,ACC003429,CUST003429,debit,Visa,4000-00XX-XX6448,2025-10-30,05,2030,blocked
CARD002328,ACC003430,CUST003430,debit,Visa,4000-00XX-XX7759,2025-07-31,05,2028,active
CARD002329,ACC003431,CUST003431,debit,Mastercard,4000-00XX-XX2885,2025-12-12,05,2028,active
CARD002330,ACC003432,CUST003432,virtual,Visa,4000-00XX-XX3528,2026-03-09,06,2030,active
CARD002331,ACC003433,CUST003433,debit,Verve,4000-00XX-XX0068,2023-01-23,03,2028,active
CARD002332,ACC003434,CUST003434,virtual,Visa,4000-00XX-XX4123,2024-08-30,02,2030,active
CARD002333,ACC003435,CUST003435,debit,Visa,4000-00XX-XX1675,2023-03-25,08,2028,active
CARD002334,ACC003437,CUST003437,virtual,Verve,4000-00XX-XX2243,2025-10-18,02,2030,active
CARD002335,ACC003438,CUST003438,debit,Mastercard,4000-00XX-XX0849,2024-02-07,04,2031,active
CARD002336,ACC003439,CUST003439,virtual,Verve,4000-00XX-XX1386,2025-11-26,06,2030,blocked
CARD002337,ACC003441,CUST003441,debit,Verve,4000-00XX-XX9111,2024-06-27,04,2031,active
CARD002338,ACC003442,CUST003442,debit,Verve,4000-00XX-XX6938,2024-02-25,12,2028,active
CARD002339,ACC003443,CUST003443,virtual,Visa,4000-00XX-XX3502,2024-06-12,06,2028,active
CARD002340,ACC003444,CUST003444,virtual,Verve,4000-00XX-XX3695,2024-09-20,10,2028,active
CARD002341,ACC003445,CUST003445,debit,Verve,4000-00XX-XX9894,2024-10-24,08,2031,blocked
CARD002342,ACC003446,CUST003446,debit,Visa,4000-00XX-XX1995,2023-02-01,08,2031,blocked
CARD002343,ACC003447,CUST003447,virtual,Mastercard,4000-00XX-XX9989,2024-05-03,01,2028,active
CARD002344,ACC003448,CUST003448,debit,Visa,4000-00XX-XX9629,2025-03-21,04,2030,blocked
CARD002345,ACC003449,CUST003449,debit,Visa,4000-00XX-XX2747,2025-08-31,07,2031,active
CARD002346,ACC003450,CUST003450,debit,Visa,4000-00XX-XX3165,2023-03-13,11,2031,blocked
CARD002347,ACC003451,CUST003451,virtual,Mastercard,4000-00XX-XX8774,2026-02-05,01,2030,active
CARD002348,ACC003453,CUST003453,virtual,Verve,4000-00XX-XX6431,2025-10-21,07,2028,blocked
CARD002349,ACC003455,CUST003455,debit,Mastercard,4000-00XX-XX4160,2023-01-27,03,2031,active
CARD002350,ACC003456,CUST003456,virtual,Verve,4000-00XX-XX6800,2025-06-15,06,2029,active
CARD002351,ACC003458,CUST003458,debit,Visa,4000-00XX-XX7674,2024-01-27,04,2031,active
CARD002352,ACC003459,CUST003459,virtual,Verve,4000-00XX-XX5498,2023-10-15,02,2030,active
CARD002353,ACC003460,CUST003460,debit,Mastercard,4000-00XX-XX0164,2025-07-12,01,2028,active
CARD002354,ACC003462,CUST003462,debit,Verve,4000-00XX-XX8952,2023-07-16,05,2028,active
CARD002355,ACC003463,CUST003463,virtual,Mastercard,4000-00XX-XX0831,2023-02-11,07,2028,active
CARD002356,ACC003464,CUST003464,debit,Mastercard,4000-00XX-XX8380,2024-01-04,08,2029,blocked
CARD002357,ACC003466,CUST003466,virtual,Mastercard,4000-00XX-XX0284,2025-05-01,09,2029,active
CARD002358,ACC003467,CUST003467,virtual,Verve,4000-00XX-XX8138,2025-08-16,07,2028,active
CARD002359,ACC003468,CUST003468,debit,Verve,4000-00XX-XX0214,2024-07-06,06,2031,blocked
CARD002360,ACC003469,CUST003469,virtual,Visa,4000-00XX-XX2116,2024-07-23,01,2028,active
CARD002361,ACC003470,CUST003470,debit,Verve,4000-00XX-XX6920,2024-03-02,03,2030,blocked
CARD002362,ACC003471,CUST003471,virtual,Verve,4000-00XX-XX3882,2023-11-19,09,2031,active
CARD002363,ACC003472,CUST003472,virtual,Visa,4000-00XX-XX5933,2026-01-08,05,2029,blocked
CARD002364,ACC003474,CUST003474,debit,Verve,4000-00XX-XX9264,2025-11-13,09,2030,blocked
CARD002365,ACC003475,CUST003475,debit,Verve,4000-00XX-XX0097,2022-12-28,06,2029,blocked
CARD002366,ACC003476,CUST003476,virtual,Mastercard,4000-00XX-XX6402,2023-10-04,07,2029,active
CARD002367,ACC003477,CUST003477,virtual,Verve,4000-00XX-XX9739,2025-07-18,01,2029,active
CARD002368,ACC003478,CUST003478,virtual,Mastercard,4000-00XX-XX7730,2025-01-29,09,2029,active
CARD002369,ACC003479,CUST003479,debit,Visa,4000-00XX-XX9420,2025-08-02,07,2031,active
CARD002370,ACC003480,CUST003480,virtual,Mastercard,4000-00XX-XX4360,2024-05-05,06,2029,blocked
CARD002371,ACC003481,CUST003481,debit,Visa,4000-00XX-XX0238,2025-05-23,02,2028,active
CARD002372,ACC003482,CUST003482,virtual,Verve,4000-00XX-XX2329,2025-01-05,06,2031,active
CARD002373,ACC003483,CUST003483,virtual,Visa,4000-00XX-XX3576,2025-07-17,08,2029,active
CARD002374,ACC003484,CUST003484,debit,Verve,4000-00XX-XX8808,2023-12-05,05,2028,blocked
CARD002375,ACC003485,CUST003485,debit,Mastercard,4000-00XX-XX4835,2023-04-20,03,2031,blocked
CARD002376,ACC003486,CUST003486,debit,Verve,4000-00XX-XX4900,2024-03-23,10,2030,active
CARD002377,ACC003487,CUST003487,virtual,Mastercard,4000-00XX-XX3670,2024-08-01,06,2031,blocked
CARD002378,ACC003488,CUST003488,virtual,Visa,4000-00XX-XX0110,2024-12-13,12,2031,blocked
CARD002379,ACC003490,CUST003490,debit,Mastercard,4000-00XX-XX7344,2023-07-30,07,2028,blocked
CARD002380,ACC003492,CUST003492,virtual,Verve,4000-00XX-XX1517,2025-05-14,03,2031,active
CARD002381,ACC003493,CUST003493,virtual,Verve,4000-00XX-XX7818,2024-07-03,02,2031,active
CARD002382,ACC003494,CUST003494,debit,Visa,4000-00XX-XX9249,2024-01-27,06,2029,active
CARD002383,ACC003495,CUST003495,virtual,Verve,4000-00XX-XX2923,2025-03-25,07,2029,active
CARD002384,ACC003496,CUST003496,virtual,Mastercard,4000-00XX-XX5620,2023-11-30,03,2030,blocked
CARD002385,ACC003497,CUST003497,virtual,Mastercard,4000-00XX-XX3251,2025-05-21,09,2028,blocked
CARD002386,ACC003498,CUST003498,virtual,Visa,4000-00XX-XX9968,2026-02-03,04,2029,blocked
CARD002387,ACC003499,CUST003499,virtual,Visa,4000-00XX-XX1100,2023-02-10,10,2029,active
CARD002388,ACC003500,CUST003500,virtual,Verve,4000-00XX-XX7664,2026-01-23,08,2031,active
CARD002389,ACC003501,CUST003501,virtual,Visa,4000-00XX-XX5049,2023-09-14,04,2030,active
CARD002390,ACC003503,CUST003503,debit,Mastercard,4000-00XX-XX3797,2025-08-14,12,2029,active
CARD002391,ACC003504,CUST003504,debit,Mastercard,4000-00XX-XX8625,2024-02-16,07,2028,active
CARD002392,ACC003505,CUST003505,debit,Visa,4000-00XX-XX6806,2025-09-10,11,2029,blocked
CARD002393,ACC003507,CUST003507,debit,Mastercard,4000-00XX-XX0285,2023-10-13,09,2030,active
CARD002394,ACC003508,CUST003508,virtual,Verve,4000-00XX-XX2478,2025-01-12,07,2029,active
CARD002395,ACC003509,CUST003509,virtual,Verve,4000-00XX-XX7344,2023-07-27,09,2029,blocked
CARD002396,ACC003510,CUST003510,virtual,Visa,4000-00XX-XX2093,2024-07-23,03,2029,active
CARD002397,ACC003511,CUST003511,debit,Verve,4000-00XX-XX7643,2023-11-17,05,2028,blocked
CARD002398,ACC003512,CUST003512,virtual,Verve,4000-00XX-XX5500,2026-03-17,08,2030,active
CARD002399,ACC003513,CUST003513,debit,Verve,4000-00XX-XX6993,2024-05-28,01,2030,blocked
CARD002400,ACC003514,CUST003514,virtual,Verve,4000-00XX-XX0208,2024-03-12,12,2028,active
CARD002401,ACC003515,CUST003515,virtual,Visa,4000-00XX-XX6295,2023-10-20,07,2031,active
CARD002402,ACC003516,CUST003516,debit,Mastercard,4000-00XX-XX9061,2025-09-28,12,2029,blocked
CARD002403,ACC003517,CUST003517,debit,Mastercard,4000-00XX-XX5537,2025-10-04,09,2030,active
CARD002404,ACC003519,CUST003519,virtual,Mastercard,4000-00XX-XX4257,2023-06-10,11,2031,active
CARD002405,ACC003521,CUST003521,virtual,Verve,4000-00XX-XX9055,2025-03-06,08,2030,active
CARD002406,ACC003523,CUST003523,virtual,Mastercard,4000-00XX-XX2516,2024-09-03,04,2028,active
CARD002407,ACC003525,CUST003525,debit,Visa,4000-00XX-XX3836,2025-07-02,03,2029,blocked
CARD002408,ACC003527,CUST003527,debit,Verve,4000-00XX-XX7823,2025-07-31,04,2029,active
CARD002409,ACC003528,CUST003528,virtual,Verve,4000-00XX-XX6553,2024-05-12,12,2030,active
CARD002410,ACC003529,CUST003529,debit,Verve,4000-00XX-XX7896,2023-05-23,01,2029,active
CARD002411,ACC003530,CUST003530,debit,Visa,4000-00XX-XX9657,2023-10-04,02,2028,active
CARD002412,ACC003532,CUST003532,virtual,Verve,4000-00XX-XX7150,2025-07-13,07,2031,active
CARD002413,ACC003533,CUST003533,debit,Visa,4000-00XX-XX8300,2023-10-16,03,2029,blocked
CARD002414,ACC003534,CUST003534,virtual,Visa,4000-00XX-XX1093,2025-07-15,01,2030,active
CARD002415,ACC003536,CUST003536,virtual,Visa,4000-00XX-XX5241,2023-06-26,03,2028,blocked
CARD002416,ACC003537,CUST003537,virtual,Visa,4000-00XX-XX1874,2025-05-05,12,2029,blocked
CARD002417,ACC003538,CUST003538,virtual,Mastercard,4000-00XX-XX2352,2025-09-12,02,2029,active
CARD002418,ACC003539,CUST003539,virtual,Verve,4000-00XX-XX3742,2023-11-28,07,2031,active
CARD002419,ACC003540,CUST003540,virtual,Verve,4000-00XX-XX6194,2023-10-16,08,2030,blocked
CARD002420,ACC003541,CUST003541,debit,Verve,4000-00XX-XX1810,2025-02-01,03,2028,active
CARD002421,ACC003542,CUST003542,debit,Visa,4000-00XX-XX2872,2024-05-29,03,2029,blocked
CARD002422,ACC003543,CUST003543,virtual,Mastercard,4000-00XX-XX7221,2024-06-06,01,2030,active
CARD002423,ACC003544,CUST003544,debit,Mastercard,4000-00XX-XX1417,2025-11-25,05,2030,active
CARD002424,ACC003545,CUST003545,debit,Verve,4000-00XX-XX0549,2023-08-29,08,2028,active
CARD002425,ACC003548,CUST003548,debit,Verve,4000-00XX-XX2215,2023-03-28,04,2031,active
CARD002426,ACC003549,CUST003549,debit,Visa,4000-00XX-XX2953,2023-01-30,06,2031,active
CARD002427,ACC003550,CUST003550,debit,Mastercard,4000-00XX-XX9569,2023-04-08,05,2029,blocked
CARD002428,ACC003551,CUST003551,virtual,Mastercard,4000-00XX-XX3771,2024-07-30,02,2030,blocked
CARD002429,ACC003552,CUST003552,virtual,Mastercard,4000-00XX-XX3172,2023-10-05,07,2028,active
CARD002430,ACC003553,CUST003553,debit,Verve,4000-00XX-XX7747,2023-01-02,09,2029,blocked
CARD002431,ACC003554,CUST003554,virtual,Visa,4000-00XX-XX5563,2025-11-03,07,2028,blocked
CARD002432,ACC003555,CUST003555,debit,Mastercard,4000-00XX-XX5164,2025-10-17,02,2031,active
CARD002433,ACC003556,CUST003556,debit,Mastercard,4000-00XX-XX7890,2025-08-03,04,2030,active
CARD002434,ACC003558,CUST003558,virtual,Verve,4000-00XX-XX9762,2024-05-29,06,2028,active
CARD002435,ACC003560,CUST003560,virtual,Mastercard,4000-00XX-XX7671,2025-01-13,01,2029,active
CARD002436,ACC003561,CUST003561,virtual,Verve,4000-00XX-XX9599,2026-03-10,11,2030,blocked
CARD002437,ACC003563,CUST003563,virtual,Visa,4000-00XX-XX7537,2024-06-26,01,2030,blocked
CARD002438,ACC003565,CUST003565,virtual,Visa,4000-00XX-XX3076,2026-01-30,02,2030,active
CARD002439,ACC003566,CUST003566,virtual,Verve,4000-00XX-XX3620,2024-10-21,10,2028,active
CARD002440,ACC003567,CUST003567,debit,Verve,4000-00XX-XX6071,2026-02-10,10,2028,blocked
CARD002441,ACC003568,CUST003568,virtual,Visa,4000-00XX-XX8080,2023-01-25,10,2031,active
CARD002442,ACC003571,CUST003571,virtual,Visa,4000-00XX-XX0695,2024-01-21,07,2029,blocked
CARD002443,ACC003573,CUST003573,virtual,Verve,4000-00XX-XX6087,2024-07-25,11,2029,blocked
CARD002444,ACC003574,CUST003574,debit,Visa,4000-00XX-XX8603,2024-10-08,01,2028,blocked
CARD002445,ACC003575,CUST003575,debit,Visa,4000-00XX-XX6267,2025-12-31,09,2030,blocked
CARD002446,ACC003578,CUST003578,virtual,Verve,4000-00XX-XX4556,2024-04-17,07,2031,blocked
CARD002447,ACC003579,CUST003579,virtual,Mastercard,4000-00XX-XX9807,2025-11-18,10,2030,active
CARD002448,ACC003581,CUST003581,debit,Visa,4000-00XX-XX0249,2024-08-16,06,2029,active
CARD002449,ACC003582,CUST003582,debit,Verve,4000-00XX-XX9553,2026-02-10,05,2031,active
CARD002450,ACC003583,CUST003583,debit,Visa,4000-00XX-XX3540,2025-01-30,12,2031,active
CARD002451,ACC003584,CUST003584,virtual,Verve,4000-00XX-XX4377,2023-01-21,10,2030,active
CARD002452,ACC003585,CUST003585,virtual,Verve,4000-00XX-XX6838,2023-04-23,11,2030,blocked
CARD002453,ACC003586,CUST003586,virtual,Visa,4000-00XX-XX6754,2023-09-29,04,2028,active
CARD002454,ACC003588,CUST003588,debit,Verve,4000-00XX-XX9360,2023-11-29,01,2031,active
CARD002455,ACC003589,CUST003589,virtual,Visa,4000-00XX-XX1421,2025-08-04,02,2031,active
CARD002456,ACC003590,CUST003590,virtual,Mastercard,4000-00XX-XX4249,2023-09-28,11,2028,active
